Priority,Unix TimeStamp,Source port,Destination port,Protocol,TTL,TOS,Datagram Length,A,P,R,S,F,TCP length,TCP options,
3,-0.969316481,0.030636076,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.969316478,0.030636076,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
2,-0.969300202,0.554456503,-0.998381951,4,-0.521912351,1,-0.989655172,0,0,0,0,0,0,0,
2,-0.969297299,0.442292134,-0.998381951,4,-0.521912351,1,-0.989655172,0,0,0,0,0,0,0,
3,-0.969186944,0.172474852,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.969142407,0.564378501,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
2,-0.968999343,-0.161667506,-0.999236769,3,-1,1,-1,0,0,0,1,0,1,0,
2,-0.968999343,-0.161667506,-0.999236769,3,-1,1,-1,0,0,0,1,0,1,0,
3,-0.968999314,-0.811817863,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.968949242,-0.421379616,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.968887326,-0.948252965,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.968886936,-0.948222436,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.968886268,-0.948191907,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.96888621,-0.948161377,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.968884465,-0.948130848,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.968714449,0.193143136,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.968694141,0.193173665,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.968636179,0.193234724,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.968636029,0.193234724,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.966073252,0.869914976,-0.986475554,3,-0.505976096,1,-0.988505747,0,0,0,1,0,6,5,
3,-0.96607325,-0.986475554,0.869914976,3,-0.498007968,1,-0.988505747,1,0,0,1,0,6,5,
3,-0.966073246,0.869914976,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.966073222,0.869914976,-0.986475554,3,-0.505976096,1,-0.914942529,1,1,0,0,0,4,3,
3,-0.966073222,-0.986475554,0.869914976,3,-0.498007968,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.966073171,-0.986475554,0.869914976,3,-0.498007968,1,-0.937356322,1,1,0,0,0,4,3,
3,-0.966073153,0.869914976,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.966073048,0.869914976,-0.986475554,3,-0.505976096,1,-0.879310345,1,1,0,0,0,4,3,
3,-0.966073011,-0.986475554,0.869914976,3,-0.498007968,1,-0.959195402,1,1,0,0,0,4,3,
3,-0.966073002,0.869914976,-0.986475554,3,-0.505976096,1,-0.886206897,1,1,0,0,0,4,3,
3,-0.96607298,-0.986475554,0.869914976,3,-0.498007968,1,-0.233908046,1,1,0,0,0,4,3,
3,-0.96607298,-0.986475554,0.869914976,3,-0.498007968,1,-0.97183908,1,1,0,0,0,4,3,
3,-0.966072979,-0.986475554,0.869914976,3,-0.498007968,1,-0.993103448,1,0,0,0,1,4,3,
3,-0.966072962,0.869914976,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.966072961,0.869914976,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.96607296,0.869914976,-0.986475554,3,-0.505976096,1,-0.97183908,1,1,0,0,0,4,3,
3,-0.96607296,0.869914976,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,1,4,3,
3,-0.966072959,-0.986475554,0.869914976,3,-0.498007968,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.964431593,0.464395292,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.964431507,0.464425822,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.964402796,0.464456351,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.96439285,0.46448688,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.964262209,0.464670055,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.964131578,0.464853231,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.962921787,0.752560639,-0.999236769,3,-0.498007968,1,-1,0,0,1,0,0,1,0,
3,-0.962898725,-0.999236769,0.752560639,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.962867213,-0.999236769,0.752560639,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.962836188,-0.999236769,0.752560639,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.962804624,-0.999236769,0.752560639,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
2,-0.962771974,0.879440094,-0.840576392,3,-0.705179283,1,-0.997701149,0,0,0,1,0,2,1,
2,-0.962771974,0.879440094,-0.840576392,3,-0.705179283,1,-0.997701149,0,0,0,1,0,2,1,
3,-0.96274212,-0.999236769,0.752560639,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.962617084,-0.999236769,0.752560639,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.962461208,0.530002595,-0.986475554,3,-0.505976096,1,-0.988505747,0,0,0,1,0,6,5,
3,-0.962461207,-0.986475554,0.530002595,3,-0.498007968,1,-0.988505747,1,0,0,1,0,6,5,
3,-0.962461202,0.530002595,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.962461178,0.530002595,-0.986475554,3,-0.505976096,1,-0.914942529,1,1,0,0,0,4,3,
3,-0.962461177,-0.986475554,0.530002595,3,-0.498007968,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.962461125,-0.986475554,0.530002595,3,-0.498007968,1,-0.937356322,1,1,0,0,0,4,3,
3,-0.962461105,0.530002595,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.962461,0.530002595,-0.986475554,3,-0.505976096,1,-0.879310345,1,1,0,0,0,4,3,
3,-0.962460964,-0.986475554,0.530002595,3,-0.498007968,1,-0.959195402,1,1,0,0,0,4,3,
3,-0.962460956,0.530002595,-0.986475554,3,-0.505976096,1,-0.886206897,1,1,0,0,0,4,3,
3,-0.962460933,-0.986475554,0.530002595,3,-0.498007968,1,-0.233908046,1,1,0,0,0,4,3,
3,-0.962460933,-0.986475554,0.530002595,3,-0.498007968,1,-0.97183908,1,1,0,0,0,4,3,
3,-0.962460933,-0.986475554,0.530002595,3,-0.498007968,1,-0.993103448,1,0,0,0,1,4,3,
3,-0.962460909,0.530002595,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.962460909,0.530002595,-0.986475554,3,-0.505976096,1,-0.97183908,1,1,0,0,0,4,3,
3,-0.962460909,0.530002595,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,1,4,3,
3,-0.962460909,-0.986475554,0.530002595,3,-0.498007968,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.96245969,-0.986475554,0.530002595,3,-0.498007968,1,-0.993103448,1,0,0,0,1,4,3,
3,-0.962459685,0.530002595,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
2,-0.961962658,0.531467998,-0.997557662,3,-0.705179283,1,-0.997701149,0,0,0,1,0,2,1,
2,-0.961962658,0.531467998,-0.997557662,3,-0.705179283,1,-0.997701149,0,0,0,1,0,2,1,
2,-0.96185181,-0.964158691,-0.997557662,3,-0.011952191,1,-0.993103448,1,1,0,0,0,1,0,
2,-0.961790357,-0.964036574,-0.997557662,3,-0.011952191,1,-0.974712644,1,1,0,0,0,1,0,
3,-0.961790357,-0.964036574,-0.997557662,3,-0.011952191,1,-0.974712644,1,1,0,0,0,1,0,
2,-0.961759822,-0.963914457,-0.997557662,3,-0.011952191,1,-0.981609195,1,1,0,0,0,1,0,
3,-0.96173818,0.63606112,-0.986475554,3,-0.505976096,1,-0.988505747,0,0,0,1,0,6,5,
3,-0.961738176,-0.986475554,0.63606112,3,-0.498007968,1,-0.988505747,1,0,0,1,0,6,5,
3,-0.961738171,0.63606112,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.961738151,0.63606112,-0.986475554,3,-0.505976096,1,-0.914942529,1,1,0,0,0,4,3,
3,-0.961738146,-0.986475554,0.63606112,3,-0.498007968,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.961738092,-0.986475554,0.63606112,3,-0.498007968,1,-0.937356322,1,1,0,0,0,4,3,
3,-0.961738073,0.63606112,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.961737971,0.63606112,-0.986475554,3,-0.505976096,1,-0.879310345,1,1,0,0,0,4,3,
3,-0.961737731,-0.986475554,0.63606112,3,-0.498007968,1,-0.959195402,1,1,0,0,0,4,3,
3,-0.961737723,0.63606112,-0.986475554,3,-0.505976096,1,-0.886206897,1,1,0,0,0,4,3,
3,-0.961737702,-0.986475554,0.63606112,3,-0.498007968,1,-0.233908046,1,1,0,0,0,4,3,
3,-0.961737701,-0.986475554,0.63606112,3,-0.498007968,1,-0.97183908,1,1,0,0,0,4,3,
3,-0.9617377,-0.986475554,0.63606112,3,-0.498007968,1,-0.993103448,1,0,0,0,1,4,3,
3,-0.961737684,0.63606112,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.961737682,0.63606112,-0.986475554,3,-0.505976096,1,-0.97183908,1,1,0,0,0,4,3,
3,-0.961737682,0.63606112,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,1,4,3,
3,-0.961737681,-0.986475554,0.63606112,3,-0.498007968,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.961736448,-0.986475554,0.63606112,3,-0.498007968,1,-0.993103448,1,0,0,0,1,4,3,
3,-0.961736443,0.63606112,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
2,-0.961729524,-0.963853399,-0.997557662,3,-0.011952191,1,-0.991954023,1,1,0,0,0,1,0,
2,-0.961698441,-0.963761811,-0.997557662,3,-0.011952191,1,-0.949425287,1,1,0,0,0,1,0,
2,-0.961666789,-0.963578636,-0.997557662,3,-0.011952191,1,-0.991954023,1,1,0,0,0,1,0,
3,-0.961666789,-0.963578636,-0.997557662,3,-0.011952191,1,-0.991954023,1,1,0,0,0,1,0,
2,-0.961636073,-0.963487048,-0.997557662,3,-0.011952191,1,-0.990804598,1,1,0,0,0,1,0,
2,-0.961605375,-0.963364931,-0.997557662,3,-0.011952191,1,-0.993678161,1,1,0,0,0,1,0,
3,-0.961605375,-0.963364931,-0.997557662,3,-0.011952191,1,-0.993678161,1,1,0,0,0,1,0,
2,-0.961574932,-0.963273343,-0.997557662,3,-0.011952191,1,-0.986781609,1,1,0,0,0,1,0,
3,-0.961574932,-0.963273343,-0.997557662,3,-0.011952191,1,-0.986781609,1,1,0,0,0,1,0,
2,-0.961544415,-0.963212285,-0.997557662,3,-0.011952191,1,-0.965517241,1,1,0,0,0,1,0,
2,-0.9615141,-0.963151227,-0.997557662,3,-0.011952191,1,-0.899425287,1,1,0,0,0,1,0,
3,-0.9615141,-0.963151227,-0.997557662,3,-0.011952191,1,-0.899425287,1,1,0,0,0,1,0,
2,-0.961483758,-0.963090168,-0.997557662,3,-0.011952191,1,-0.948275862,1,1,0,0,0,1,0,
3,-0.961483758,-0.963090168,-0.997557662,3,-0.011952191,1,-0.948275862,1,1,0,0,0,1,0,
3,-0.960645637,-0.986475554,-0.956862206,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.960639663,-0.986475554,-0.956862206,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.960627739,-0.986475554,-0.956862206,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.960603891,-0.986475554,-0.956862206,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.960556195,-0.986475554,-0.956862206,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.960460826,-0.986475554,-0.956862206,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.96005474,0.595762544,-0.840576392,3,-0.505976096,1,-1,1,0,0,0,0,1,0,
3,-0.959261541,-0.986475554,-0.947306559,3,-0.505976096,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.959247022,-0.94727603,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.959138537,0.369449405,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.959137267,0.369479935,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.959137234,0.369510464,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.959136992,0.369510464,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.959136397,0.369540993,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.956996293,-0.986475554,-0.956617973,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.956990343,-0.986475554,-0.956617973,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.956978466,-0.986475554,-0.956617973,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.956954712,-0.986475554,-0.956617973,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.956907204,-0.986475554,-0.956617973,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.956812223,-0.986475554,-0.956617973,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.956419243,0.541328937,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.956419176,0.541328937,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.95641917,0.541328937,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.956406602,0.541359466,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.956400555,0.541389996,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.956359553,0.541420525,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.956149714,0.541481583,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.956053776,0.541542642,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.955183486,-0.986475554,-0.956526385,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.955177183,-0.986475554,-0.956526385,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.955164495,-0.986475554,-0.956526385,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.955139295,-0.986475554,-0.956526385,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.955088894,-0.986475554,-0.956526385,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.954988116,-0.986475554,-0.956526385,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.954760279,0.255789104,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.954740463,0.255819633,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.954694187,0.255880692,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.95469387,0.25594175,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.954674871,0.255972279,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.954671269,0.256033338,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.953510672,0.352963624,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.953510669,0.601868389,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.953510663,0.558364244,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.953510657,0.501915709,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.953510648,0.14225092,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.953510644,0.503472699,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.95351064,0.122529041,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.953510634,0.182702142,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.953510622,0.392651616,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.953510618,0.055059456,-0.999236769,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.953357771,0.595548839,-0.999236769,3,-0.498007968,1,-1,0,0,1,0,0,1,0,
3,-0.953339644,-0.999236769,0.595548839,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.95331526,-0.999236769,0.595548839,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.953290847,-0.999236769,0.595548839,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.953266517,-0.999236769,0.595548839,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.953218496,-0.999236769,0.595548839,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.953121706,-0.999236769,0.595548839,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.952482212,0.786967074,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.952396155,0.787028133,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.952262058,0.787241837,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.95226195,0.787302896,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.952242279,0.787333425,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.952227257,0.787394483,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.952220368,0.787425013,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.950664094,0.573537269,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.950648186,0.573567798,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.95064424,0.573628856,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.950581466,0.573720444,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.950486586,0.945413747,-0.986475554,3,-0.505976096,1,-0.988505747,0,0,0,1,0,6,5,
3,-0.950486585,-0.986475554,0.945413747,3,-0.498007968,1,-0.988505747,1,0,0,1,0,6,5,
3,-0.95048658,0.945413747,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.950486478,0.945413747,-0.986475554,3,-0.505976096,1,-0.914942529,1,1,0,0,0,4,3,
3,-0.950486477,-0.986475554,0.945413747,3,-0.498007968,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.950486424,-0.986475554,0.945413747,3,-0.498007968,1,-0.937356322,1,1,0,0,0,4,3,
3,-0.950486403,0.945413747,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.950486092,0.945413747,-0.986475554,3,-0.505976096,1,-0.879310345,1,1,0,0,0,4,3,
3,-0.950486054,-0.986475554,0.945413747,3,-0.498007968,1,-0.959195402,1,1,0,0,0,4,3,
3,-0.950486043,0.945413747,-0.986475554,3,-0.505976096,1,-0.886206897,1,1,0,0,0,4,3,
3,-0.950486022,-0.986475554,0.945413747,3,-0.498007968,1,-0.233908046,1,1,0,0,0,4,3,
3,-0.950486022,-0.986475554,0.945413747,3,-0.498007968,1,-0.97183908,1,1,0,0,0,4,3,
3,-0.950486021,-0.986475554,0.945413747,3,-0.498007968,1,-0.993103448,1,0,0,0,1,4,3,
3,-0.950486002,0.945413747,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.950486002,0.945413747,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.950483577,0.945413747,-0.986475554,3,-0.505976096,1,-0.97183908,1,1,0,0,0,4,3,
3,-0.950483575,0.945413747,-0.986475554,3,-0.505976096,1,-0.993103448,1,0,0,0,1,4,3,
3,-0.950483575,-0.986475554,0.945413747,3,-0.498007968,1,-0.993103448,1,0,0,0,0,4,3,
3,-0.95036681,0.573964678,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.950366809,0.573964678,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.950364833,0.573995207,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.95001779,0.574086795,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
2,-0.949743193,0.374273023,-0.986475554,3,-0.641434263,1,-0.997701149,0,0,0,1,0,2,1,
2,-0.949743193,0.374273023,-0.986475554,3,-0.641434263,1,-0.997701149,0,0,0,1,0,2,1,
2,-0.94972348,0.383889728,-0.997557662,3,-0.521912351,1,-0.902298851,1,1,0,0,0,4,3,
3,-0.949465296,0.018790737,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.949465291,0.018790737,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.949334817,0.899497794,-0.999236769,3,-0.498007968,1,-1,0,0,1,0,0,1,0,
3,-0.949313089,-0.999236769,0.899497794,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.949284319,-0.999236769,0.899497794,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.949279046,0.018851796,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.949255276,-0.999236769,0.899497794,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.949226348,-0.999236769,0.899497794,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.949168403,-0.999236769,0.899497794,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.949053121,-0.999236769,0.899497794,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.948669942,-0.96968448,-0.953809284,3,-0.505976096,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.948590511,-0.96968448,-0.949046725,3,-0.505976096,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.948410712,0.066172093,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.948400683,0.066202622,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.948369467,0.066263681,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.948158647,0.071362061,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
2,-0.948063459,0.316084322,-0.997557662,3,-0.601593625,1,-1,1,0,0,0,0,1,0,
2,-0.948062739,0.316084322,-0.997557662,3,-0.673306773,1,-0.997701149,0,0,0,1,0,2,1,
2,-0.948062739,0.316084322,-0.997557662,3,-0.673306773,1,-0.997701149,0,0,0,1,0,2,1,
3,-0.94779048,0.588252355,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.947789507,0.588282884,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.9477895,0.588282884,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.947789234,0.588282884,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.947788419,0.588343942,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.947584848,-0.893514066,-0.986475554,3,-0.011952191,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.947444572,-0.893239303,-0.986475554,3,-0.011952191,1,-0.978735632,1,1,0,0,0,1,0,
2,-0.947385881,0.69232648,-0.999236769,3,-0.673306773,1,-0.997701149,0,0,0,1,0,2,1,
2,-0.947385881,0.69232648,-0.999236769,3,-0.673306773,1,-0.997701149,0,0,0,1,0,2,1,
3,-0.946953071,-0.986475554,-0.956648502,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.946948844,-0.986475554,-0.956648502,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.946940419,-0.986475554,-0.956648502,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.946923538,-0.986475554,-0.956648502,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.946889812,-0.986475554,-0.956648502,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.946822384,-0.986475554,-0.956648502,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.946687503,-0.986475554,-0.956648502,3,-0.498007968,1,-0.986781609,1,1,0,0,1,1,0,
3,-0.946021304,-0.947001267,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.946020967,-0.946970738,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.94602062,-0.946940209,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.94601414,-0.946909679,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.946007872,-0.94687915,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.946000671,-0.946848621,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.945999793,-0.946818092,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.945995647,-0.946787562,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.945990401,-0.946757033,-0.986475554,3,0.003984064,1,-0.978735632,1,1,0,0,0,1,0,
3,-0.942838478,0.626444414,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.941748574,0.823663202,-0.999236769,3,-0.498007968,1,-1,0,0,1,0,0,1,0,
3,-0.941720846,-0.999236769,0.823663202,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.941684607,-0.999236769,0.823663202,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.941648382,-0.999236769,0.823663202,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.941612202,-0.999236769,0.823663202,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.941540467,-0.999236769,0.823663202,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.941540357,0.77927371,-0.840576392,3,-0.505976096,1,-0.983333333,1,1,0,0,0,4,3,
3,-0.941395558,-0.999236769,0.823663202,3,-0.011952191,1,-0.956321839,1,1,0,0,1,4,3,
3,-0.941276891,0.51092183,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
3,-0.941273609,0.510982888,-0.986475554,3,-0.521912351,1,-1,0,0,1,0,0,1,0,
